1
6
4
7
7
6
5
4
6
3
7
4
7
3
7
5
4
8
8
9
5
3
6
6
9
3
5
5
6
8
7
4
3
6
4
4
4
7
7
6
4
3
6
4
5
7
4
7
7
8
9
6
4
5
7
6
6
5
6
9
7
7
7
7
4
8
7
7
5
4
8
8
2
5
6
3
3
5
6
6
5
7
8
5
4
5
7
8
3
8
5
3
8
4
1
1
9
4
6
2
7
9
3
8
1
4
9
4
4
7
4
6
5
6
8
5
7
9
6
5
5
4
5
7
8
6
5
7
6
6
5
7
6
6
8
5
6
7
5
7
5
3








7
1
5
2
1
3
4
3
5
4
4
5
6
5
3
8
4
6
6
4
6
